Incident_id,Crime_type,District,City,State,Address,Latitude,Longitude,Incident_datetime,Officer_id,Officer_first_name,Officer_last_name,Badge_number,Suspect_id,Suspect_first_name,Suspect_last_name,Suspect_age,Suspect_gender,Suspect_race,Victim_id,Victim_first_name,Victim_last_name,Victim_age,Victim_gender,Victim_phone,Weapon_used,Severity,Case_status,Resolution,Num_arrests,Property_loss_usd,Reported_online,Notes
INC003758,Robbery,Midtown,Hillcrest,FL,8729 Lincoln St,43.853131,-84.642927,2020-09-14 07:42:13,OFF0032,Emily,Allen,3325,SUS00592,Emily,Lee,46,Female,Black,VIC00938,Susan,Jones,50,Female,,firearm,Low,Under Investigation,Case Dismissed,2,49569.03,True,Incident at 8729 Lincoln St. Officer responded at scene.
INC000747,Fraud,Midtown,Hillcrest,NY,8891 Lincoln St,33.174228,-75.968263,2022-07-28 00:24:06,OFF0112,Ashley,Wilson,2118,SUS00476,Carol,Jones,35,Unknown,Black,,,,50,Unknown,,Hands/Feet,Critical,Resolved,Arrest Made,0,38745.67,True,No notes recorded
INC000633,Larceny/Theft,Midtown,Springfield,PA,4347 Sunset Blvd,28.579524,-89.363387,2024-12-11 23:50:36,OFF0088,Jennifer,Anderson,8553,SUS00223,Joseph,Allen,31,Male,Hispanic,VIC00561,William,Smith,66,Male,913-815-5466,Unknown,Medium,Closed,Warning Issued,3,24705.29,True,Incident at 4347 Sunset Blvd. Officer responded at scene.
INC002611,Fraud,Northwest,Riverside,NC,8978 Main St,37.484997,-106.07297,2018-12-05 06:31:56,OFF0092,Susan,Miller,8302,SUS00703,Mary,Hill,55,Male,Black,VIC00676,Karen,Hill,37,Female,318-308-7709,KNIFE,High,Open,Pending/Unrecorded,5,29067.43,False,No notes recorded
INC000226,Fraud,Midtown,Centerville,FL,4433 Main St,27.393408,-96.176971,2019-12-01 19:29:14,OFF0090,Jessica,Harris,5971,,,,46,Unknown,Unknown,,,,50,Unknown,,KNIFE,Medium,Resolved,No Arrest,5,24705.29,True,Incident at 4433 Main St. Officer responded at scene.
INC000045,Burglary,West,Riverside,CA,6869 Lincoln St,42.61923,-76.044656,2018-02-18 14:38:06,OFF0062,Michael,Williams,2653,,,,46,Unknown,Unknown,VIC00613,Michelle,Johnson,41,Unknown,(245) -51-1-8191,blunt object,Medium,Pending,Arrest Made,1,25194.79,True,Incident at 6869 Lincoln St. Officer responded at scene.
INC001663,Robbery,South,Hillcrest,IL,8633 Maple Dr,31.809055,-98.300922,2018-11-30 01:44:16,OFF0085,Anthony,Harris,9574,,,,46,Unknown,Unknown,VIC00863,Robert,Jackson,84,Male,851-343-7636,Knife,High,Pending,Arrest Made,0,21951.39,False,Incident at 8633 Maple Dr. Officer responded at scene.
INC000446,Trespassing,West,Fairview,FL,1466 Maple Dr,36.549199,-115.997116,2021-06-17 00:00:00,OFF0077,Anthony,Jones,7363,,,,46,Unknown,Unknown,,,,50,Unknown,,KNIFE,Medium,Open,Pending/Unrecorded,4,24705.29,True,Incident at 1466 Maple Dr. Officer responded at scene.
INC000983,Burglary,Northwest,Hillcrest,IL,1587 River Rd,36.549199,92.466,2018-03-18 00:00:00,OFF0148,Joseph,Anderson,9012,SUS00722,Donna,Torres,37,Female,Black,VIC00409,James,Harris,60,Female,519-372-1786,hands,Critical,Under Investigation,Arrest Made,2,24705.29,True,Incident at 1587 River Rd. Officer responded at scene.
INC003335,Trespassing,South,Lakewood,NC,3580 Elm Blvd,47.809104,-115.47668,2018-01-21 18:07:49,OFF0021,Nancy,Hall,2102,SUS00462,Sarah,Scott,55,Male,White,VIC00336,Patricia,Scott,32,Unknown,819-849-3090,blunt object,High,Open,Warning Issued,2,12336.94,True,Incident at 3580 Elm Blvd. Officer responded at scene.
INC004950,Burglary,Northwest,Lakewood,PA,4661 River Rd,33.366734,-103.211767,2022-11-02 15:25:07,OFF0146,Nancy,Thompson,,SUS00036,James,Lee,74,Female,Asian,VIC00815,Thomas,Smith,59,Male,350-863-6673,Firearm,Medium,Pending,Warning Issued,4,36204.65,False,Incident at 4661 River Rd. Officer responded at scene.
INC001239,Homicide,South,Oakdale,FL,7540 River Rd,28.458479,-79.704561,2020-01-31 05:13:20,OFF0148,Jessica,Hall,1819,SUS00772,Mary,Johnson,44,Unknown,Asian,VIC00971,Michael,Allen,37,Unknown,9899432248,Unarmed,Medium,Closed,Case Dismissed,5,31364.35,True,Incident at 7540 River Rd. Officer responded at scene.
INC002594,Cybercrime,Southwest,Centerville,GA,5525 Lincoln St,34.950985,-88.423401,2023-12-21 00:51:23,OFF0145,Mary,Thomas,8438,SUS00430,Sarah,Johnson,46,Female,Hispanic,VIC00408,Mary,Thomas,70,Other,765-344-4562,Blunt Object,High,Closed,Arrest Made,0,39712.84,False,Incident at 5525 Lincoln St. Officer responded at scene.
INC003993,Assault,Central,Hillcrest,FL,5667 Washington Ave,25.984726,-82.549,2021-05-30 11:24:19,OFF0106,Karen,Thomas,9363,,,,46,Unknown,Unknown,,,,50,Unknown,,Unarmed,High,Closed,Pending/Unrecorded,0,24705.29,True,Incident at 5667 Washington Ave. Officer responded at scene.
INC000862,Domestic Violence,West,Springfield,NY,2561 Park Rd,27.797714,-98.154537,2022-01-05 20:41:53,OFF0015,Jennifer,Anderson,6034,,,,46,Unknown,Unknown,VIC00523,Barbara,Wilson,58,Unknown,629-389-6987,firearm,Low,Closed,Pending/Unrecorded,0,47073.7,True,Incident at 2561 Park Rd. Officer responded at scene.
INC003753,Homicide,Midtown,Fairview,GA,3444 Sunset Blvd,36.523594,-75.901382,2020-01-04 00:43:41,OFF0149,John,Jackson,2058,SUS00038,Nancy,Wright,67,Male,Hispanic,VIC00692,Mark,Martin,50,Female,953-335-8371,Unknown,Critical,Resolved,Pending/Unrecorded,3,3435.69,False,Incident at 3444 Sunset Blvd. Officer responded at scene.
INC001267,Arson,Central,Riverside,IL,6497 Main St,42.415713,-70.817716,2022-10-02 06:11:00,OFF0038,William,Allen,8273,,,,46,Unknown,Unknown,VIC00759,Daniel,Hill,50,Male,518-419-5671,Hands/Feet,Medium,Closed,Arrest Made,3,21462.19,True,No notes recorded
INC001800,Drug Offense,Southeast,Fairview,NY,7198 Park Rd,41.395709,-81.617208,2020-01-11 08:12:10,OFF0084,James,Torres,3988,,,,46,Unknown,Unknown,VIC00489,Ashley,Jones,35,Unknown,760-900-3157,Unknown,Medium,Closed,Pending/Unrecorded,3,29853.22,False,Incident at 7198 Park Rd. Officer responded at scene.
INC000630,Kidnapping,North,Oakdale,IL,4642 River Rd,37.821517,-103.65954,2023-09-17 08:03:05,OFF0002,Carol,Wilson,7078,SUS00379,David,Young,36,Male,Hispanic,VIC00993,Daniel,Taylor,50,Male,711-610-8983,Gun,Critical,Under Investigation,Case Dismissed,1,32308.3,False,Incident at 4642 River Rd. Officer responded at scene.
INC000905,Breaking & Entering,South,Centerville,CA,8709 Maple Dr,36.549199,-77.782636,2019-05-29 22:57:18,OFF0109,Thomas,Garcia,4846,SUS00632,Susan,Wright,38,Female,Asian,VIC00711,Karen,Torres,33,Female,446-635-1068,Hands/Feet,Medium,Closed,Pending/Unrecorded,2,23864.4,False,Incident at 8709 Maple Dr. Officer responded at scene.
INC003771,Fraud,Southeast,Maplewood,FL,1980 Sunset Blvd,28.330473,-111.72248,2022-02-05 03:55:00,OFF0041,Barbara,Harris,4476,SUS00234,Matthew,Walker,25,Male,Hispanic,VIC00173,Carol,Anderson,76,Female,,hands,Low,Closed,Case Dismissed,0,22307.71,False,Incident at 1980 Sunset Blvd. Officer responded at scene.
INC003695,Homicide,Southwest,Riverside,NC,8393 Park Rd,41.211968,-107.468742,2019-01-27 19:44:51,OFF0006,James,Young,5042,SUS00093,Donna,Anderson,57,Female,Black,,,,50,Unknown,,Rifle,Critical,Closed,Arrest Made,0,9444.62,True,Incident at 8393 Park Rd. Officer responded at scene.
INC002530,Homicide,Northeast,Riverside,IL,4038 Lincoln St,33.5364,-84.496531,2019-01-19 07:29:06,OFF0114,Daniel,Green,5813,SUS00442,Sarah,Jones,54,Male,Unknown,VIC00679,Mark,Garcia,17,Unknown,(283) -51-4-6965,firearm,High,Open,No Arrest,5,37054.34,True,Incident at 4038 Lincoln St. Officer responded at scene.
INC003373,Homicide,West,Oakdale,TX,9719 Elm Blvd,32.772485,-88.955754,2019-02-22 10:38:06,OFF0117,Mary,Hall,7722,,,,46,Unknown,Unknown,VIC00126,Carol,White,15,Male,(597) -79-0-4828,Unarmed,Critical,Closed,Warning Issued,3,20249.88,True,Incident at 9719 Elm Blvd. Officer responded at scene.
INC001288,Breaking & Entering,Northwest,Springfield,TX,8048 Park Rd,36.67239,-105.189198,2021-02-05 12:38:00,OFF0094,Susan,Johnson,6662,SUS00098,John,Nguyen,46,Male,Unknown,VIC00948,Michelle,Williams,48,Other,595-910-7869,Unknown,Low,Open,Case Dismissed,3,24723.78,True,Incident at 8048 Park Rd. Officer responded at scene.
INC000954,Cybercrime,North,Hillcrest,CA,8813 Lincoln St,41.873364,-113.338134,2023-05-28 12:56:39,OFF0012,Michelle,Thomas,5283,SUS00100,Matthew,Thomas,35,Female,Unknown,,,,50,Unknown,,blunt object,Critical,Open,Pending/Unrecorded,2,6337.4,True,Incident at 8813 Lincoln St. Officer responded at scene.
INC003344,Fraud,East,Fairview,PA,8314 Elm Blvd,36.311769,-116.281121,2024-10-24 07:05:27,OFF0023,Daniel,Brown,2065,SUS00470,Linda,Williams,27,Male,Unknown,VIC00032,Michelle,White,12,Female,210-197-8247,firearm,Medium,Open,Arrest Made,2,19178.34,False,Incident at 8314 Elm Blvd. Officer responded at scene.
INC003366,Larceny/Theft,North,Springfield,PA,5510 River Rd,37.926726,-90.323392,2023-05-09 07:26:48,OFF0081,Richard,Williams,6074,,,,46,Unknown,Unknown,VIC00228,Daniel,Lee,25,Other,774-542-1704,Unarmed,Low,Pending,Warning Issued,2,29069.0,False,Incident at 5510 River Rd. Officer responded at scene.
INC003938,Domestic Violence,North,Oakdale,IL,8764 Oak Ave,41.600759,85.7005,2018-05-15 00:38:05,OFF0148,William,Miller,7232,SUS00178,Matthew,Nguyen,52,Female,Asian,VIC00594,Thomas,Thompson,40,Unknown,,Pistol,High,Under Investigation,No Arrest,4,43606.67,False,Incident at 8764 Oak Ave. Officer responded at scene.
INC004673,Larceny/Theft,Central,Lakewood,AZ,6524 River Rd,31.150247,-96.009622,2023-08-05 10:43:00,OFF0149,Matthew,Lee,1483,,,,46,Unknown,Unknown,VIC00734,Jessica,Thomas,30,Female,954-405-3364,Unarmed,Critical,Closed,Case Dismissed,1,35925.36,True,No notes recorded
INC004620,Breaking & Entering,East,Hillcrest,AZ,1432 River Rd,35.186961,-74.581207,2023-03-26 13:16:44,OFF0105,Ashley,Scott,2554,,,,46,Unknown,Unknown,VIC00721,Anthony,Hall,30,Female,,Bat,Critical,Open,Warning Issued,5,46161.55,True,No notes recorded
INC004721,Burglary,West,Riverside,NY,3888 Park Rd,31.872938,-70.567058,2020-04-07 20:46:09,OFF0144,Emily,Flores,3228,,,,46,Unknown,Unknown,VIC00491,Carol,Wilson,81,Unknown,328-338-1329,blunt object,Medium,Closed,Arrest Made,2,44184.19,False,No notes recorded
INC003918,Sexual Assault,Southeast,Springfield,AZ,4797 Washington Ave,28.604927,-93.782306,2020-05-05 02:22:26,OFF0115,Joseph,Harris,9913,SUS00142,Nancy,Jackson,36,Male,Asian,VIC00161,Richard,Johnson,85,Unknown,826-461-1979,Knife,Medium,Open,No Arrest,0,21423.15,True,Incident at 4797 Washington Ave. Officer responded at scene.
INC001549,Sexual Assault,Central,Centerville,PA,8456 Maple Dr,42.441762,-107.971701,2024-06-07 20:15:26,OFF0039,David,Torres,6567,SUS00591,William,Thompson,71,Female,Black,VIC00582,Jessica,Thompson,17,Male,,Unknown,High,Open,No Arrest,2,10067.97,False,Incident at 8456 Maple Dr. Officer responded at scene.
INC004483,Homicide,Central,Centerville,CA,8961 Sunset Blvd,30.069486,-100.538674,2023-03-13 04:45:18,OFF0085,Charles,Green,6681,SUS00208,John,Scott,46,Male,Asian,VIC00747,Richard,Davis,50,Male,639-978-2949,Unknown,Critical,Pending,Pending/Unrecorded,5,13095.81,True,Incident at 8961 Sunset Blvd. Officer responded at scene.
INC001538,Burglary,Southeast,Maplewood,IL,5089 Oak Ave,32.947376,-102.364971,2021-10-29 06:39:29,OFF0074,Michael,Flores,8885,SUS00344,Michelle,Lee,46,Other,Other,VIC00963,Michael,Jones,78,Male,319-617-1231,Hands/Feet,High,Resolved,Pending/Unrecorded,2,17588.08,True,Incident at 5089 Oak Ave. Officer responded at scene.
INC000241,Sexual Assault,Northeast,Maplewood,AZ,7584 Park Rd,46.532657,-73.791861,2024-02-16 08:48:12,OFF0035,Jennifer,Martin,8763,SUS00011,Jennifer,Jones,45,Female,White,VIC00320,Michael,Allen,22,Female,669-438-2551,Knife,Critical,Closed,Arrest Made,1,3338.6,False,Incident at 7584 Park Rd. Officer responded at scene.
INC002940,Drug Offense,North,Springfield,FL,4376 Cedar Lane,29.075092,-80.696499,2021-11-17 10:13:28,OFF0150,David,Thompson,3506,SUS00346,James,Jones,57,Female,Other,VIC00400,Karen,Hall,40,Male,414-360-8551,Unknown,Medium,Closed,No Arrest,2,25055.61,False,Incident at 4376 Cedar Lane. Officer responded at scene.
INC004068,Drug Offense,Midtown,Hillcrest,GA,3034 Oak Ave,27.23255,-88.769909,2018-06-05 18:22:26,OFF0094,Jessica,Scott,6795,SUS00628,Carol,Taylor,74,Female,Asian,VIC00160,Michael,Torres,49,Female,8517008969,Blunt Object,Critical,Open,Arrest Made,1,5666.55,True,Incident at 3034 Oak Ave. Officer responded at scene.
INC002564,DUI,West,Springfield,AZ,3564 Cedar Lane,45.434485,-114.554605,2020-12-15 05:51:54,OFF0061,Jessica,Wilson,3302,,,,46,Unknown,Unknown,VIC00469,Anthony,Davis,75,Male,633-531-8814,hands,Low,Under Investigation,Case Dismissed,3,12276.12,True,No notes recorded
INC001194,Burglary,Midtown,Riverside,AZ,6393 Cedar Lane,37.254599,-110.689752,2018-08-03 02:56:09,OFF0074,chris,Hall,6830,SUS00311,Ashley,Allen,46,Unknown,Black,VIC00935,Susan,Thomas,52,Male,881-948-6323,hands,Medium,Open,No Arrest,5,13564.42,True,Incident at 6393 Cedar Lane. Officer responded at scene.
INC003593,Drug Offense,Southeast,Maplewood,PA,6916 Main St,30.081925,-97.608852,2018-07-12 18:49:01,OFF0007,Richard,Torres,5956,,,,46,Unknown,Unknown,VIC00525,Michael,Smith,72,Unknown,297-666-9542,Knife,Medium,Closed,Pending/Unrecorded,1,32164.02,False,No notes recorded
INC001199,Cybercrime,South,Hillcrest,OH,3323 Sunset Blvd,32.537027,-91.554469,2019-05-01 12:30:14,OFF0124,John,Young,8602,SUS00405,Carol,Brown,39,Other,Other,VIC00140,Donna,Miller,37,Female,225-212-1793,Unarmed,Critical,Closed,Arrest Made,0,21926.41,True,Incident at 3323 Sunset Blvd. Officer responded at scene.
INC002605,Robbery,South,Fairview,PA,7464 Cedar Lane,34.259058,-108.527501,2023-02-21 11:15:06,OFF0106,James,Williams,8835,SUS00762,Richard,Miller,18,Unknown,Unknown,VIC00244,Barbara,Torres,64,Female,929-220-1385,Unknown,Medium,Closed,Warning Issued,5,15464.84,True,Incident at 7464 Cedar Lane. Officer responded at scene.
INC002583,Robbery,South,Hillcrest,TX,4917 Elm Blvd,43.836007,-103.077022,2020-06-12 05:47:37,OFF0030,Mary,Anderson,3347,SUS00533,Joseph,Lee,46,Female,White,VIC00977,Jessica,Thompson,28,Female,3357391976,Gun,High,Resolved,Arrest Made,2,10023.37,False,Incident at 4917 Elm Blvd. Officer responded at scene.
INC004038,Cybercrime,West,Fairview,NC,6468 Maple Dr,43.842654,-86.914371,2023-07-05 07:09:00,OFF0084,Patricia,White,2798,SUS00713,Susan,Flores,61,Female,Hispanic,VIC00262,Patricia,Davis,28,Unknown,3681699166,Hands/Feet,Critical,Closed,Arrest Made,2,6015.62,True,Incident at 6468 Maple Dr. Officer responded at scene.
INC004465,Vandalism,Southwest,Oakdale,GA,7949 Washington Ave,36.549199,-74.417267,2021-04-24 21:47:35,OFF0064,Anthony,Walker,5260,SUS00296,Chris,Miller,36,Female,Black,VIC00485,William,Anderson,50,Unknown,,Unknown,Critical,Closed,Warning Issued,3,24705.29,False,Incident at 7949 Washington Ave. Officer responded at scene.
INC000503,Domestic Violence,North,Springfield,OH,2263 Elm Blvd,31.631052,-117.030025,2020-06-17 17:59:20,OFF0040,James,Thomas,7698,,,,46,Unknown,Unknown,VIC00323,David,Wright,50,Unknown,345-119-2563,Bat,High,Pending,Case Dismissed,2,25965.34,True,No notes recorded
INC002224,Fraud,Central,Riverside,NY,1293 Washington Ave,31.324888,-87.24949,2018-04-24 05:42:40,OFF0052,Robert,Martin,3410,SUS00128,Barbara,Torres,73,Other,Hispanic,VIC00497,John,Johnson,74,Female,6356525134,Unknown,Medium,Closed,No Arrest,4,10698.93,False,No notes recorded
INC002540,Domestic Violence,Northwest,Riverside,NC,6433 Cedar Lane,40.852357,-87.196809,2022-06-02 10:15:32,OFF0020,Jennifer,Smith,1950,SUS00001,Michael,Thompson,51,Male,Unknown,,,,50,Unknown,,Knife,High,Under Investigation,Warning Issued,2,41063.81,False,Incident at 6433 Cedar Lane. Officer responded at scene.
INC004581,DUI,Northwest,Fairview,OH,7369 Lincoln St,41.559858,-107.325773,2019-12-30 07:05:16,OFF0019,Richard,Miller,4446,SUS00117,Donna,Brown,63,Female,Unknown,VIC00162,Robert,Green,35,Unknown,,Unknown,Critical,Open,Arrest Made,2,30883.2,False,Incident at 7369 Lincoln St. Officer responded at scene.
INC004530,Fraud,South,Springfield,OH,8268 Sunset Blvd,42.573962,-117.821504,2021-05-14 21:40:10,OFF0082,Jessica,Thompson,9212,SUS00210,Donna,Flores,20,Male,Hispanic,VIC00720,Chris,Hill,50,Male,218-563-6930,hands,Medium,Resolved,Arrest Made,0,8474.15,False,Incident at 8268 Sunset Blvd. Officer responded at scene.
INC000099,Cybercrime,Southwest,Hillcrest,FL,6386 River Rd,30.073626,-117.881094,2023-04-27 00:00:00,OFF0062,Thomas,Scott,5454,SUS00292,Karen,Torres,32,Female,Asian,VIC00874,Robert,Moore,24,Unknown,(666) -73-2-8418,hands,Low,Resolved,Warning Issued,1,16032.19,True,No notes recorded
INC004585,Arson,North,Fairview,FL,3135 Maple Dr,35.916657,-83.445673,2019-02-11 00:22:02,OFF0065,Patricia,Wright,6699,SUS00631,Karen,Hall,39,Female,Hispanic,VIC00051,John,Brown,64,Male,,Unarmed,High,Open,Case Dismissed,0,13998.01,True,Incident at 3135 Maple Dr. Officer responded at scene.
INC000332,Kidnapping,Northeast,Lakewood,IL,3141 Main St,40.379281,-97.568733,2020-08-14 01:58:21,OFF0106,Donna,Wilson,5761,SUS00526,Anthony,Martin,47,Male,Asian,VIC00749,Linda,Thompson,74,Female,(382) -95-0-5512,Pistol,Low,Under Investigation,Warning Issued,4,41587.67,True,Incident at 3141 Main St. Officer responded at scene.
INC002121,Kidnapping,Central,Centerville,TX,8425 Washington Ave,30.271537,-72.324843,2019-12-24 22:19:35,OFF0027,Mary,Brown,2286,SUS00800,Jennifer,White,31,Male,White,VIC00677,Mary,Hall,87,Male,739-434-7453,Unknown,Low,Open,Warning Issued,0,18612.81,True,Incident at 8425 Washington Ave. Officer responded at scene.
INC001294,Drug Offense,West,Springfield,NC,4477 Elm Blvd,25.437192,-70.885085,2021-12-19 10:06:20,OFF0102,Daniel,Brown,1611,SUS00645,Charles,Thompson,65,Unknown,Black,VIC00338,Daniel,Williams,38,Female,307-669-9185,Firearm,High,Closed,Case Dismissed,2,25966.08,False,Incident at 4477 Elm Blvd. Officer responded at scene.
INC000773,Homicide,West,Fairview,TX,3305 Lincoln St,45.02718,-102.493965,2020-02-09 10:42:04,OFF0086,Jennifer,Lee,5658,,,,46,Unknown,Unknown,VIC00134,Emily,Garcia,12,Female,260-623-6802,Unknown,Low,Open,Case Dismissed,1,13173.07,True,No notes recorded
INC004334,Fraud,Northwest,Riverside,OH,1057 River Rd,31.271361,-98.995698,2024-08-25 21:10:47,OFF0040,Michelle,Brown,2517,SUS00297,William,Wilson,20,Unknown,Unknown,VIC00505,Daniel,Hill,81,Male,740-485-3461,Unknown,Critical,Closed,Arrest Made,1,16045.45,False,Incident at 1057 River Rd. Officer responded at scene.
INC000361,Arson,Midtown,Riverside,NC,7309 Main St,26.540899,-79.227609,2020-03-31 13:44:47,OFF0043,Mark,Jackson,3286,SUS00027,Mary,Martin,46,Female,Asian,VIC00865,John,Jackson,17,Female,362-776-1449,hands,Medium,Pending,Case Dismissed,0,24705.29,False,Incident at 7309 Main St. Officer responded at scene.
INC004500,Homicide,West,Maplewood,OH,7735 Main St,40.583453,-99.561328,2018-05-17 12:25:34,OFF0133,John,Hall,4684,SUS00039,Barbara,Hall,52,Female,Asian,VIC00653,Mary,Torres,33,Other,489-169-2049,Rifle,Critical,Closed,Arrest Made,2,3581.3,False,Incident at 7735 Main St. Officer responded at scene.
INC004275,Larceny/Theft,Northwest,Centerville,GA,3742 Maple Dr,25.828716,-93.35143,2022-10-17 00:00:00,OFF0018,Donna,Nguyen,7892,SUS00200,Ashley,Allen,60,Male,Asian,VIC00962,Charles,Wilson,80,Unknown,413-947-7082,Rifle,Low,Closed,Arrest Made,2,24705.29,False,Incident at 3742 Maple Dr. Officer responded at scene.
INC000813,Fraud,Midtown,Springfield,NY,3672 Oak Ave,41.651856,-108.494738,2021-09-06 00:00:00,OFF0095,Jessica,Hall,6799,SUS00508,Michelle,Brown,46,Female,Black,VIC00363,Michelle,Green,75,Unknown,298-316-1371,Gun,Critical,Resolved,Arrest Made,0,15160.32,True,Incident at 3672 Oak Ave. Officer responded at scene.
INC001102,Homicide,South,Springfield,NY,902 Elm Blvd,35.601824,-92.189935,2018-05-09 21:49:50,OFF0143,carol,Walker,9942,SUS00593,Karen,Thomas,54,Male,Unknown,VIC00194,Michelle,Martin,48,Male,461-264-4085,Hands/Feet,Low,Resolved,Pending/Unrecorded,2,8353.41,False,No notes recorded
INC000625,Drug Offense,East,Riverside,NY,3301 River Rd,41.314358,-94.6682905,2021-03-14 01:41:05,OFF0016,James,Green,9421,SUS00201,Jessica,Hall,62,Female,Hispanic,VIC00688,Charles,Flores,76,Unknown,8328384723,Firearm,Medium,Closed,Pending/Unrecorded,3,45125.19,False,Incident at 3301 River Rd. Officer responded at scene.
INC004304,Graffiti,Northeast,Riverside,FL,4358 Sunset Blvd,45.281054,-71.001812,2019-08-10 19:34:32,OFF0106,Charles,Moore,6455,SUS00686,Barbara,Flores,46,Female,Asian,VIC00493,Donna,Flores,78,Male,508-841-6762,Pistol,High,Pending,Warning Issued,0,49998.3,False,Incident at 4358 Sunset Blvd. Officer responded at scene.
INC002795,Cybercrime,Northeast,Centerville,GA,7306 Park Rd,44.620936,-119.060616,2019-12-13 02:36:54,OFF0128,Thomas,Nguyen,8177,SUS00162,Daniel,Martin,71,Male,Asian,VIC00706,Karen,Wright,41,Unknown,3501718853,Unknown,High,Open,Warning Issued,4,14190.37,False,Incident at 7306 Park Rd. Officer responded at scene.
INC000520,Vandalism,Southwest,Centerville,IL,4016 Sunset Blvd,25.295516,81.46,2023-03-26 13:09:22,OFF0076,Matthew,Anderson,4208,SUS00694,Carol,Brown,73,Female,Unknown,VIC00463,Jessica,Jackson,64,Male,,Unarmed,Medium,Under Investigation,No Arrest,0,24705.29,False,No notes recorded
INC004114,Trespassing,Central,Centerville,OH,7482 Elm Blvd,45.864145,-115.126084,2020-02-25 05:53:42,OFF0036,ashley,Scott,5766,,,,46,Unknown,Unknown,VIC00608,Matthew,Wilson,26,Unknown,409-600-1910,hands,Critical,Under Investigation,Pending/Unrecorded,3,27782.18,True,Incident at 7482 Elm Blvd. Officer responded at scene.
